CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,TotalCharges,MonthlyCharges,tenure,customerID,Churn,PaymentMethod,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,SeniorCitizen
1452-UZOSF,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No,0,21,4890,,7548.6,106.1,72,1452-UZOSF,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2097-YVPKN,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,0,73,5707,,1654.75,25.75,65,2097-YVPKN,No,Mailed check,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8597-CTXVJ,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,0,65,5392,,4551.5,64.95,70,8597-CTXVJ,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
6631-HMANX,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No,0,53,5641,,6227.5,85.45,72,6631-HMANX,No,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
9962-BFPDU,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,52,5811,,20.05,20.05,1,9962-BFPDU,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6394-HHHZM,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,No,0,23,2011,,57.5,20.7,3,6394-HHHZM,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5995-LFTLE,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No,0,30,4477,,1474.35,25.3,58,5995-LFTLE,No,Credit card (automatic),No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
1932-UEDCX,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,0,55,3669,,3270.25,100.6,33,1932-UEDCX,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
5188-HGMLP,1,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74,3919.15,No,0,30,4991,,3919.15,74,54,5188-HGMLP,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No,No,Yes
0665-XHDJU,1,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,0,51,6022,,7285.7,99.4,72,0665-XHDJU,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
8265-HKSOW,1,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No,0,57,4505,,7658.3,107.45,72,8265-HKSOW,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
3544-FBCAS,1,United States,California,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No,0,67,4116,,5959.3,83.6,72,3544-FBCAS,No,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
5331-RGMTT,1,United States,California,Point Arena,95468,"38.911299, -123.609588",38.911299,-123.609588,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No,0,34,4011,,5295.7,99.05,54,5331-RGMTT,No,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
4759-PXTAN,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No,0,26,4093,,4693.2,80.1,59,4759-PXTAN,No,Electronic check,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
7054-DMVAS,1,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No,0,61,4556,,3512.9,65.3,54,7054-DMVAS,No,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No
3428-MMGUB,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932,Male,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,No,0,74,5874,,5231.2,89.55,60,3428-MMGUB,No,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No
6549-BTYPG,1,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,Female,No,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No,0,80,5784,,3603.45,60.8,60,6549-BTYPG,No,Credit card (automatic),DSL,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,No
7823-JSOAG,1,United States,California,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,No,0,36,5203,,217.45,74.5,3,7823-JSOAG,No,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No,No
3705-RHRFR,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No,0,45,5031,,6875.35,99.15,69,3705-RHRFR,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No
9374-YOLBJ,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No,0,27,2053,,19.25,19.25,1,9374-YOLBJ,No,Electronic check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9074-KGVOX,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,Male,No,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No,0,27,6018,,2021.35,39.45,50,9074-KGVOX,No,Credit card (automatic),DSL,No,No phone service,Yes,No,No,No,Yes,No,Yes,No
6128-DAFVY,1,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818,Female,No,No,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,No,0,27,4021,,2564.95,44.85,56,6128-DAFVY,No,Credit card (automatic),DSL,No,No phone service,No,No,No,No,Yes,Yes,Yes,No
9933-QRGTX,1,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,Female,No,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,No,0,48,4905,,5611.75,97.2,60,9933-QRGTX,No,Electronic check,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No
4476-OSWTN,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,No,0,25,4887,,7610.1,110.55,69,4476-OSWTN,No,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5066-GFJMM,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0,48,3716,,45.75,19.9,3,5066-GFJMM,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2661-GKBTK,1,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,Male,No,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No,0,52,5053,,4543.95,76.95,60,2661-GKBTK,No,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No
0458-HEUZG,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,Female,No,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,No,0,69,3239,,450.4,35.4,13,0458-HEUZG,No,Mailed check,DSL,No,No phone service,No,No,Yes,Yes,No,No,No,No
7268-WNTCP,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,0,21,5746,,1297.35,20.45,62,7268-WNTCP,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
0824-VWDPO,1,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No,0,73,3682,,4442.75,96.75,45,0824-VWDPO,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No
8409-WQJUX,1,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,Female,No,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,0,24,4458,,1423.15,54.2,25,8409-WQJUX,No,Electronic check,DSL,No,No phone service,No,No,Yes,Yes,Yes,Yes,No,No
2578-JQPHZ,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,Male,No,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No,0,68,4025,,4378.35,100.1,44,2578-JQPHZ,No,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No
3278-FSIXX,1,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No,0,27,5441,,74.2,45.25,2,3278-FSIXX,No,Mailed check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
9746-UGFAC,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,0,67,3171,,450.65,20.85,22,9746-UGFAC,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2946-KIQSP,1,United States,California,Crescent City,95531,"41.701223, -124.003393",41.701223,-124.003393,Female,No,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No,0,66,2553,,1175.85,33.45,35,2946-KIQSP,No,Mailed check,DSL,No,No phone service,No,No,Yes,Yes,No,No,Yes,No
0625-AFOHS,1,United States,California,Ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,Female,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,No,0,69,2784,,558.8,20.2,29,0625-AFOHS,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6726-WEXXK,1,United States,California,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No,0,63,5755,,2220.1,85.9,27,6726-WEXXK,No,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes
4636-OLWOE,1,United States,California,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504,Male,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61,3283.05,No,0,56,5594,,3283.05,61,54,4636-OLWOE,No,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
4685-ERGHK,1,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,No,0,71,6109,,4939.25,86.9,57,4685-ERGHK,No,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,No
0885-HMGPY,1,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329,Male,No,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No,0,67,6469,,4237.5,69.4,62,0885-HMGPY,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
5003-OKNNK,1,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,No,0,68,3205,,335.95,20.35,15,5003-OKNNK,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7208-PSIHR,1,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No,0,70,5583,,7188.5,104.3,70,7208-PSIHR,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
4012-ZTHBR,1,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325,Female,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,No,0,54,3752,,926.25,44.95,21,4012-ZTHBR,No,Electronic check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
0489-WMEMG,1,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,0,70,5237,,1119.35,49.45,23,0489-WMEMG,No,Electronic check,DSL,Yes,No,No,No,No,Yes,No,No,Yes,No
7435-ZNUYY,1,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,No,0,20,4439,,116.6,20.6,6,7435-ZNUYY,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1354-YZFNB,1,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,No,0,57,5573,,68.8,19.55,4,1354-YZFNB,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2985-FMWYF,1,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,No,0,73,4861,,2341.55,93.5,23,2985-FMWYF,No,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
2812-ENYMO,1,United States,California,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354,Male,No,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,No,0,54,4296,,1362.85,54.55,26,2812-ENYMO,No,Credit card (automatic),DSL,No,No phone service,Yes,No,No,Yes,Yes,Yes,No,No
2717-HVIZY,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,No,0,32,2675,,163.6,20.05,8,2717-HVIZY,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3422-GALYP,1,United States,California,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,No,0,65,2657,,145.15,79.45,2,3422-GALYP,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes,No
2890-WFBHU,1,United States,California,Salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,Female,No,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4786.1,No,0,64,6041,,4786.1,79.85,59,2890-WFBHU,No,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
0327-WFZSY,1,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,Male,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100,3835.55,No,0,64,5434,,3835.55,100,39,0327-WFZSY,No,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
7977-HXJKU,1,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,Male,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397,No,0,46,2447,,397,19.6,21,7977-HXJKU,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7033-CLAMM,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,Female,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,No,0,33,3828,,1027.25,20.2,48,7033-CLAMM,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4023-RTIQM,1,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,Female,Yes,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,No,0,39,2166,,1580.1,50.4,31,4023-RTIQM,No,Credit card (automatic),DSL,No,No phone service,Yes,Yes,Yes,No,No,Yes,Yes,Yes
0864-FVJNJ,1,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7222.75,No,0,20,4952,,7222.75,113.35,64,0864-FVJNJ,No,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
7356-IWLFW,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,Male,No,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80,3769.7,No,0,51,3315,,3769.7,80,46,7356-IWLFW,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes,No
9541-PWTWO,1,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847,Female,No,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,No,0,28,4924,,4233.95,80.95,52,9541-PWTWO,No,Bank transfer (automatic),DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
3967-VQOGC,1,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,Female,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,No,0,59,5847,,1680.25,24.9,67,3967-VQOGC,No,Mailed check,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
7872-RDDLZ,1,United States,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,Female,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,No,0,33,4826,,3725.5,54.9,67,7872-RDDLZ,No,Electronic check,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Yes
6308-CQRBU,1,United States,California,Zenia,95595,"40.170357, -123.417298",40.170357,-123.417298,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7707.7,No,0,42,5044,,7707.7,109.25,71,6308-CQRBU,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
0186-CAERR,1,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,No,0,59,4644,,8309.55,116.3,71,0186-CAERR,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3043-SUDUA,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036,Female,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,601.55,No,0,29,4374,,601.55,19.9,32,3043-SUDUA,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5442-BHQNG,1,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,No,0,73,3430,,139.25,70.35,2,5442-BHQNG,No,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,No,No
2169-RRLFW,1,United States,California,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,No,0,68,5063,,1888.25,25.6,71,2169-RRLFW,No,Credit card (automatic),No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5872-OEQNH,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011,Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2773.9,No,0,48,4928,,2773.9,44.45,60,5872-OEQNH,No,Electronic check,DSL,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,No
3162-KKZXO,1,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,No,0,64,5182,,5409.75,100.15,55,3162-KKZXO,No,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
8873-GLDMH,1,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034,Female,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,No,0,76,4220,,401.3,73.85,6,8873-GLDMH,No,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
5696-JVVQY,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No,0,27,5476,,3238.4,70.1,48,5696-JVVQY,No,Credit card (automatic),DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No
8946-BFWSG,1,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,Male,No,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,No,0,39,6245,,1573.05,25.25,63,8946-BFWSG,No,Mailed check,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
